,,null,17,,,,,,,O,_,_,_,0,125,5,12,27,37,44,0,0,0,0,0,0,0
homemade,null,18,homemade,homemad,NN,O,NN,21,compound,0,0,0,0,0,0,0,0,0,0,0,0,0,0
design,null,19,design,design,NN,O,NN,21,compound,0,0,0,0,0,0,0,0,0,0,0,0,0,0
),null,20,),),NN,O,NN,17,appos,0,412,241,164,4,0,0,3,0,0,0,0,0,0
for,null,21,for,for,IN,O,IN,24,case,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,B-number,22,1,1,CD,O,CD,24,nummod,0,125,2,54,17,0,51,1,0,0,1,1,0,0
h,B-cnd_unit,23,h,h,NN,O,NN,21,nmod,0,563,0,0,0,0,558,5,119,0,0,0,0,0
to,null,24,to,to,TO,O,TO,26,mark,1,80,0,20,0,14,46,0,0,0,0,0,0,0
reduce,B-operation,25,reduce,reduc,VB,O,VB,9,advcl,0,0,0,0,0,0,0,0,0,0,0,0,0,0
silver,B-material,26,silver,silver,NN,O,NN,28,compound,0,1,1,0,0,0,0,0,22,0,0,0,0,0
ions,B-descriptor,27,ion,ion,NNS,O,NNS,26,dobj,0,6,0,0,6,0,0,0,15,0,0,0,0,0
to,null,28,to,to,TO,O,TO,31,case,1,80,0,20,0,14,46,0,0,0,0,0,0,0
silver,B-material,29,silver,silver,JJ,O,JJ,31,amod,0,1,1,0,0,0,0,0,22,0,0,0,0,0
nanoparticles,B-descriptor,30,nanoparticles,nanoparticl,NNS,O,NNS,26,nmod,0,13,0,0,13,0,0,0,0,0,0,0,0,0
.,null,31,.,.,.,O,_,_,_,0,25,15,0,3,1,0,6,0,0,0,0,0,0

UV,B-descriptor,0,UV,UV,NN,O,NN,3,compound,0,0,0,0,0,0,0,0,1,0,0,0,1,1
treated,I-descriptor,1,treated,treat,JJ,O,JJ,3,amod,0,18,0,0,0,18,0,0,0,0,0,0,0,0
solutions,B-intrmed,2,solution,solut,NNS,O,NNS,6,nsubjpass,0,16,14,0,2,0,0,0,2,0,0,0,0,0
were,null,3,were,were,VBD,O,VBD,6,auxpass,1,0,0,0,0,0,0,0,0,0,0,0,0,0
finally,null,4,finally,final,RB,O,RB,6,advmod,0,0,0,0,0,0,0,0,0,0,0,0,0,0
transferred,B-operation,5,transferred,transfer,VBN,O,VBN,0,root,0,8,0,0,0,8,0,0,0,0,0,0,0,0
to,null,6,to,to,TO,O,TO,9,case,1,80,0,20,0,14,46,0,0,0,0,0,0,0
Teflon,B-synth_aprt,7,Teflon,Teflon,NNP,O,NNP,9,compound,0,4,0,0,0,0,0,4,0,0,0,0,1,0
flask,I-synth_aprt,8,flask,flask,NN,O,NN,6,nmod,0,4,0,0,0,0,0,4,0,0,0,0,0,0
for,null,9,for,for,IN,O,IN,13,case,1,0,0,0,0,0,0,0,0,0,0,0,0,0
microwave,B-operation,10,microwave,microwav,NN,O,NN,13,compound,0,8,0,0,0,0,0,8,0,0,0,0,0,0
hydrothermal,I-operation,11,hydrothermal,hydrotherm,NN,O,NN,13,compound,0,31,0,0,2,9,17,3,0,0,0,0,0,0
treatment,I-operation,12,treatment,treatment,NN,O,NN,6,nmod,0,11,0,0,0,9,2,0,1,0,0,0,0,0
.,null,13,.,.,.,O,_,_,_,0,25,15,0,3,1,0,6,0,0,0,0,0,0

The,null,0,The,The,DT,O,DT,2,det,0,0,0,0,0,0,0,0,0,0,0,0,1,0
mixture,B-intrmed,1,mixture,mixtur,NN,O,NN,4,nsubjpass,0,131,129,1,0,1,0,0,5,0,0,0,0,0
was,null,2,wa,wa,VBD,O,VBD,4,auxpass,1,13,0,13,0,0,0,0,0,0,0,0,0,0
heated,B-operation,3,heated,heat,VBN,O,VBN,0,root,0,108,0,0,0,107,1,0,0,0,0,0,0,0
at,null,4,at,at,IN,O,IN,8,case,1,3,0,0,0,0,3,0,5,0,0,0,0,0
200,B-number,5,200,200,CD,O,CD,8,nummod,0,31,0,3,0,0,28,0,0,0,1,1,0,0
°,B-cnd_unit,6,°,°,NN,O,NN,8,compound,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,I-cnd_unit,7,C,C,NN,O,NN,4,nmod,0,136,7,0,2,0,127,0,22533,0,0,0,1,1
for,null,8,for,for,IN,O,IN,11,case,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,B-number,9,2,2,CD,O,CD,11,nummod,0,245,94,39,0,0,112,0,0,0,1,1,0,0
h.,B-cnd_unit,10,h.,h.,NN,O,NN,8,nmod,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The,null,11,The,The,DT,O,DT,14,det,0,0,0,0,0,0,0,0,0,0,0,0,1,0
resulting,B-operation,12,resulting,result,VBG,O,VBG,14,amod,0,0,0,0,0,0,0,0,0,1,0,0,0,0
products,B-intrmed,13,product,product,NNS,O,NNS,16,nsubjpass,0,34,34,0,0,0,0,0,1,0,0,0,0,0
were,null,14,were,were,VBD,O,VBD,16,auxpass,1,0,0,0,0,0,0,0,0,0,0,0,0,0
washed,B-operation,15,washed,wash,VBN,O,VBN,11,acl:relcl,0,194,0,0,0,194,0,0,0,0,0,0,0,0
with,null,16,with,with,IN,O,IN,19,case,1,69,0,1,2,61,1,4,0,0,0,0,0,0
distilled,B-descriptor,17,distilled,distil,JJ,O,JJ,19,amod,0,156,1,0,155,0,0,0,0,0,0,0,0,0
water,B-material,18,water,water,NN,O,NN,16,nmod,0,396,374,0,19,0,0,3,19,0,0,0,0,0
several,B-cnd_misc,19,several,sever,JJ,O,JJ,21,amod,0,72,0,0,0,1,71,0,0,0,0,0,0,0
times,I-cnd_misc,20,time,time,NNS,O,NNS,16,dobj,0,86,0,0,0,1,85,0,0,0,0,0,0,0
,,null,21,,,,,,,O,_,_,_,0,125,5,12,27,37,44,0,0,0,0,0,0,0
dried,B-operation,22,dried,dri,VBD,O,VBD,16,conj,0,226,0,0,0,226,0,0,0,0,0,0,0,0
at,null,23,at,at,IN,O,IN,27,case,1,3,0,0,0,0,3,0,5,0,0,0,0,0
70,B-number,24,70,70,CD,O,CD,27,nummod,0,20,0,11,1,0,5,3,0,0,1,1,0,0
°,B-cnd_unit,25,°,°,NN,O,NN,27,compound,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,I-cnd_unit,26,C,C,NN,O,NN,23,nmod,0,136,7,0,2,0,127,0,22533,0,0,0,1,1
,,null,27,,,,,,,O,_,_,_,0,125,5,12,27,37,44,0,0,0,0,0,0,0
and,null,28,and,and,CC,O,CC,16,cc,1,27,1,6,10,6,3,1,0,0,0,0,0,0
calcined,B-operation,29,calcined,calcin,VBN,O,VBN,16,conj,0,39,0,0,1,38,0,0,0,0,0,0,0,0
in,null,30,in,in,IN,O,IN,32,case,1,7,0,4,0,0,3,0,8,0,0,0,0,0
air,B-material,31,air,air,NN,O,NN,30,nmod,0,40,0,0,0,0,40,0,0,0,0,0,0,0
at,null,32,at,at,IN,O,IN,36,case,1,3,0,0,0,0,3,0,5,0,0,0,0,0
600,B-number,33,600,600,CD,O,CD,36,nummod,0,4,1,1,0,0,2,0,0,0,1,1,0,0
°,B-cnd_unit,34,°,°,NN,O,NN,36,compound,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,I-cnd_unit,35,C,C,NN,O,NN,30,nmod,0,136,7,0,2,0,127,0,22533,0,0,0,1,1
for,null,36,for,for,IN,O,IN,39,case,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,B-number,37,5,5,CD,O,CD,39,nummod,0,58,1,30,1,0,26,0,0,0,1,1,0,0
h.,B-cnd_unit,38,h.,h.,NN,O,NN,36,nmod,0,0,0,0,0,0,0,0,0,0,0,0,0,0
In,null,39,In,In,IN,O,IN,43,case,0,1,0,1,0,0,0,0,14,0,0,0,1,0
a,null,40,a,a,DT,O,DT,43,det,1,10,0,0,0,5,2,3,7220,0,0,0,0,0
similar,null,41,similar,similar,JJ,O,JJ,43,amod,0,0,0,0,0,0,0,0,0,0,0,0,0,0
manner,null,42,manner,manner,NN,O,NN,56,nmod,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,null,43,,,,,,,O,_,_,_,0,125,5,12,27,37,44,0,0,0,0,0,0,0
two,null,44,two,two,CD,O,CD,47,nummod,0,0,0,0,0,0,0,0,1,0,0,0,0,0
more,null,45,more,more,JJR,O,JJR,47,amod,1,0,0,0,0,0,0,0,0,0,0,0,0,0
samples,null,46,sample,sampl,NNS,O,NNS,43,appos,0,17,17,0,0,0,0,0,0,0,0,0,0,0
of,null,47,of,of,IN,O,IN,49,case,1,340,2,247,2,0,78,11,1,0,0,0,0,0
Ag,B-target,48,Ag,Ag,NN,O,NN,47,nmod,0,1,1,0,0,0,0,0,17,0,0,0,1,0
/,I-target,49,/,/,:,O,_,_,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AgCl,I-target,50,AgCl,AgCl,NN,O,NN,49,dep,0,0,0,0,0,0,0,0,1,0,0,0,1,0
/,I-target,51,/,/,:,O,_,_,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WO3,I-target,52,WO3,WO3,NN,O,NN,54,compound,0,2,2,0,0,0,0,0,0,0,1,0,1,1
photocatalysts,null,53,photocatalysts,photocatalyst,NNS,O,NNS,56,nsubjpass,0,5,0,0,5,0,0,0,0,0,0,0,0,0
were,null,54,were,were,VBD,O,VBD,56,auxpass,1,0,0,0,0,0,0,0,0,0,0,0,0,0
synthesized,B-operation,55,synthesized,synthes,VBN,O,VBN,39,acl:relcl,0,1,0,0,0,1,0,0,0,0,0,0,0,0
with,null,56,with,with,IN,O,IN,59,case,1,69,0,1,2,61,1,4,0,0,0,0,0,0
different,null,57,different,differ,JJ,O,JJ,59,amod,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Ag,B-material,58,Ag,Ag,NN,O,NN,56,nmod,0,1,1,0,0,0,0,0,17,0,0,0,1,0
/,I-material,59,/,/,:,O,_,_,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AgCl,I-material,60,AgCl,AgCl,NN,O,NN,62,compound,0,0,0,0,0,0,0,0,1,0,0,0,1,0
contents,null,61,content,content,NNS,O,NNS,63,nsubj,0,0,0,0,0,0,0,0,0,0,0,0,0,0
(,null,62,(,(,VBP,O,VBP,39,dep,0,412,241,164,4,0,0,3,0,0,0,0,0,0
0.3,B-number,63,0.3,0.3,CD,PERCENT,CD,66,nummod,0,9,1,8,0,0,0,0,0,0,1,0,0,0
mole,B-amt_unit,64,mole,mole,NN,PERCENT,NN,66,compound,0,153,0,153,0,0,0,0,0,0,0,0,0,0
percent,I-amt_unit,65,percent,percent,NN,PERCENT,NN,63,dobj,0,0,0,0,0,0,0,0,0,0,0,0,0,0
and,null,66,and,and,CC,O,CC,66,cc,1,27,1,6,10,6,3,1,0,0,0,0,0,0
0.5,B-number,67,0.5,0.5,CD,PERCENT,CD,70,nummod,0,57,1,34,0,0,22,0,0,0,1,0,0,0
mole,B-amt_unit,68,mole,mole,NN,PERCENT,NN,70,compound,0,153,0,153,0,0,0,0,0,0,0,0,0,0
percent,I-amt_unit,69,percent,percent,NN,PERCENT,NN,66,conj,0,0,0,0,0,0,0,0,0,0,0,0,0,0
of,null,70,of,of,IN,O,IN,73,case,1,340,2,247,2,0,78,11,1,0,0,0,0,0
AgNO3,B-material,71,AgNO3,AgNO3,FW,O,FW,73,compound,0,19,19,0,0,0,0,0,0,0,1,0,1,0
),null,72,),),FW,O,FW,70,nmod,0,412,241,164,4,0,0,3,0,0,0,0,0,0
and,null,73,and,and,CC,O,CC,16,cc,1,27,1,6,10,6,3,1,0,0,0,0,0,0
have,null,74,have,have,VBP,O,VBP,77,aux,1,0,0,0,0,0,0,0,0,0,0,0,0,0
been,null,75,been,been,VBN,O,VBN,77,auxpass,1,0,0,0,0,0,0,0,0,0,0,0,0,0
assigned,null,76,assigned,assign,VBN,O,VBN,16,conj,0,0,0,0,0,0,0,0,0,0,0,0,0,0
as,null,77,a,as,IN,O,IN,81,case,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S-0.1,null,78,S-0.1,S-0.1,NN,O,NN,81,compound,0,0,0,0,0,0,0,0,0,0,1,0,1,1
,,null,79,,,,,,,O,_,_,_,0,125,5,12,27,37,44,0,0,0,0,0,0,0
S-0.3,null,80,S-0.3,S-0.3,NN,O,NN,77,nmod,0,0,0,0,0,0,0,0,0,0,1,0,1,1
,,null,81,,,,,,,O,_,_,_,0,125,5,12,27,37,44,0,0,0,0,0,0,0
and,null,82,and,and,CC,O,CC,81,cc,1,27,1,6,10,6,3,1,0,0,0,0,0,0
S-0.5,null,83,S-0.5,S-0.5,NN,O,NN,81,conj,0,0,0,0,0,0,0,0,0,0,1,0,1,1
,,null,84,,,,,,,O,_,_,_,0,125,5,12,27,37,44,0,0,0,0,0,0,0
respectively,null,85,respectively,respect,RB,O,RB,88,advmod,0,0,0,0,0,0,0,0,0,0,0,0,0,0
for,null,86,for,for,IN,O,IN,88,case,1,0,0,0,0,0,0,0,0,0,0,0,0,0
convenience,null,87,convenience,conveni,NN,O,NN,81,nmod,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.,null,88,.,.,.,O,_,_,_,0,25,15,0,3,1,0,6,0,0,0,0,0,0

3-phenylpropylamine,B-target,0,3-phenylpropylamine,3-phenylpropylamin,JJ,O,JJ,4,amod,0,1,1,0,0,0,0,0,0,0,1,0,0,0
vanadium,I-target,1,vanadium,vanadium,NN,O,NN,4,compound,0,1,1,0,0,0,0,0,20,0,0,0,0,0
oxide,I-target,2,oxide,oxid,NN,O,NN,4,compound,0,17,15,0,0,0,0,2,176,0,0,0,0,0
nanotubes,B-descriptor,3,nanotube,nanotub,NNS,O,NNS,9,nsubj,0,9,0,0,9,0,0,0,0,0,0,0,0,0
,,null,4,,,,,,,O,_,_,_,0,125,5,12,27,37,44,0,0,0,0,0,0,0
in,null,5,in,in,IN,O,IN,8,case,1,7,0,4,0,0,3,0,8,0,0,0,0,0
the,null,6,the,the,DT,O,DT,8,det,1,40,0,20,0,4,12,4,0,0,0,0,0,0
following,null,7,following,follow,NN,O,NN,4,nmod,0,0,0,0,0,0,0,0,0,1,0,0,0,0
abbreviated,null,8,abbreviated,abbrevi,VBD,O,VBD,0,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0
as,null,9,a,as,IN,O,IN,11,case,1,0,0,0,0,0,0,0,1,0,0,0,0,0
VOx,B-target,10,VOx,VOx,NNS,ORGANIZATION,NNS,9,nmod,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-,I-target,11,-,-,:,O,_,_,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTs,I-target,12,NTs,NT,NNS,O,NNS,15,nsubjpass,0,0,0,0,0,0,0,0,0,0,0,0,1,0
were,null,13,were,were,VBD,O,VBD,15,auxpass,1,0,0,0,0,0,0,0,0,0,0,0,0,0
prepared,B-operation,14,prepared,prepar,VBN,O,VBN,9,parataxis,0,24,0,0,0,24,0,0,0,0,0,0,0,0
from,null,15,from,from,IN,O,IN,18,case,1,39,0,0,0,2,37,0,0,0,0,0,0,0
V2O5,B-material,16,V2O5,V2O5,FW,O,FW,18,compound,0,5,5,0,0,0,0,0,0,0,1,0,1,1
(,null,17,(,(,FW,O,FW,15,nmod,0,412,241,164,4,0,0,3,0,0,0,0,0,0
0.135,B-number,18,0.135,0.135,CD,O,CD,21,nummod,0,1,0,1,0,0,0,0,0,0,1,0,0,0
g,B-amt_unit,19,g,g,NN,O,NN,21,compound,0,211,1,209,1,0,0,0,542,0,0,0,0,0
),null,20,),),NN,O,NN,18,dep,0,412,241,164,4,0,0,3,0,0,0,0,0,0
,,null,21,,,,,,,O,_,_,_,0,125,5,12,27,37,44,0,0,0,0,0,0,0
3-phenylpropylamine,B-material,22,3-phenylpropylamine,3-phenylpropylamin,JJ,O,JJ,24,amod,0,1,1,0,0,0,0,0,0,0,1,0,0,0
(,null,23,(,(,NN,O,NN,18,conj,0,412,241,164,4,0,0,3,0,0,0,0,0,0
0.1,B-number,24,0.1,0.1,CD,O,CD,27,nummod,0,5,1,4,0,0,0,0,0,0,1,0,0,0
g,B-amt_unit,25,g,g,NN,O,NN,27,compound,0,211,1,209,1,0,0,0,542,0,0,0,0,0
),null,26,),),NN,O,NN,24,dep,0,412,241,164,4,0,0,3,0,0,0,0,0,0
and,null,27,and,and,CC,O,CC,18,cc,1,27,1,6,10,6,3,1,0,0,0,0,0,0
H2O,B-material,28,H2O,H2O,NN,O,NN,30,compound,0,53,36,16,1,0,0,0,0,0,1,0,1,1
(,null,29,(,(,NN,O,NN,18,conj,0,412,241,164,4,0,0,3,0,0,0,0,0,0
5,B-number,30,5,5,CD,O,CD,33,nummod,0,58,1,30,1,0,26,0,0,0,1,1,0,0
mL,B-amt_unit,31,mL,mL,NN,O,NN,33,compound,0,321,6,270,0,0,1,44,10,0,0,0,1,0
),null,32,),),NN,O,NN,30,dep,0,412,241,164,4,0,0,3,0,0,0,0,0,0
in,null,33,in,in,IN,O,IN,37,case,1,7,0,4,0,0,3,0,8,0,0,0,0,0
a,null,34,a,a,DT,O,DT,37,det,1,10,0,0,0,5,2,3,7220,0,0,0,0,0
molar,B-amt_misc,35,molar,molar,JJ,O,JJ,37,amod,0,118,1,116,1,0,0,0,0,0,0,0,0,0
ratio,I-amt_misc,36,ratio,ratio,NN,O,NN,15,nmod,0,291,0,290,1,0,0,0,0,0,0,0,0,0
of,null,37,of,of,IN,O,IN,39,case,1,340,2,247,2,0,78,11,1,0,0,0,0,0
1,B-number,38,1,1,CD,O,CD,37,nmod,0,125,2,54,17,0,51,1,0,0,1,1,0,0
:,I-number,39,:,:,:,O,_,_,_,0,545,7,537,0,0,1,0,0,0,0,0,0,0
1,I-number,40,1,1,CD,O,CD,43,nummod,0,125,2,54,17,0,51,1,0,0,1,1,0,0
:,I-number,41,:,:,:,O,_,_,_,0,545,7,537,0,0,1,0,0,0,0,0,0,0
375,I-number,42,375,375,CD,O,CD,37,dep,0,0,0,0,0,0,0,0,0,0,1,1,0,0
.,null,43,.,.,.,O,_,_,_,0,25,15,0,3,1,0,6,0,0,0,0,0,0

The,null,0,The,The,DT,O,DT,2,det,0,0,0,0,0,0,0,0,0,0,0,0,1,0
mixture,B-intrmed,1,mixture,mixtur,NN,O,NN,0,root,0,131,129,1,0,1,0,0,5,0,0,0,0,0
was,null,2,wa,wa,VBD,O,VBD,4,auxpass,1,13,0,13,0,0,0,0,0,0,0,0,0,0
heated,B-operation,3,heated,heat,VBN,O,VBN,2,ccomp,0,108,0,0,0,107,1,0,0,0,0,0,0,0
under,null,4,under,under,IN,O,IN,7,case,1,112,0,0,0,99,9,4,0,0,0,0,0,0
hydrothermal,B-cnd_misc,5,hydrothermal,hydrotherm,JJ,O,JJ,7,amod,0,31,0,0,2,9,17,3,0,0,0,0,0,0
conditions,I-cnd_misc,6,condition,condit,NNS,O,NNS,4,nmod,0,0,0,0,0,0,0,0,0,0,0,0,0,0
in,null,7,in,in,IN,O,IN,11,case,1,7,0,4,0,0,3,0,8,0,0,0,0,0
a,null,8,a,a,DT,O,DT,11,det,1,10,0,0,0,5,2,3,7220,0,0,0,0,0
Parr,B-synth_aprt,9,Parr,Parr,NNP,O,NNP,11,compound,0,1,0,0,0,0,0,1,0,0,0,0,1,0
Teflon,I-synth_aprt,10,Teflon,Teflon,NNP,O,NNP,7,nmod,0,4,0,0,0,0,0,4,0,0,0,0,1,0
-,I-synth_aprt,11,-,-,:,O,_,_,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lined,I-synth_aprt,12,lined,line,VBD,O,VBD,2,dep,0,11,0,0,0,0,0,11,0,0,0,0,0,0
digestion,I-synth_aprt,13,digestion,digest,NN,O,NN,15,compound,0,11,0,0,0,10,0,1,0,0,0,0,0,0
bomb,I-synth_aprt,14,bomb,bomb,NN,O,NN,13,dobj,0,1,0,0,0,0,0,1,0,0,0,0,0,0
at,null,15,at,at,IN,O,IN,19,case,1,3,0,0,0,0,3,0,5,0,0,0,0,0
180,B-number,16,180,180,CD,O,CD,19,nummod,0,13,0,1,0,0,12,0,0,0,1,1,0,0
°,B-cnd_unit,17,°,°,NN,O,NN,19,compound,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,I-cnd_unit,18,C,C,NN,O,NN,13,nmod,0,136,7,0,2,0,127,0,22533,0,0,0,1,1
for,null,19,for,for,IN,O,IN,22,case,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,B-number,20,2,2,CD,O,CD,22,nummod,0,245,94,39,0,0,112,0,0,0,1,1,0,0
days,B-cnd_unit,21,day,day,NNS,O,NNS,19,nmod,0,53,0,0,0,0,53,0,0,0,0,0,0,0
.,null,22,.,.,.,O,_,_,_,0,25,15,0,3,1,0,6,0,0,0,0,0,0

The,null,0,The,The,DT,O,DT,2,det,0,0,0,0,0,0,0,0,0,0,0,0,1,0
pH,B-cnd_unit,1,pH,pH,NN,O,NN,7,nsubj,0,76,0,8,2,0,66,0,2,0,0,0,1,0
of,null,2,of,of,IN,O,IN,6,case,1,340,2,247,2,0,78,11,1,0,0,0,0,0
the,null,3,the,the,DT,O,DT,6,det,1,40,0,20,0,4,12,4,0,0,0,0,0,0
reaction,null,4,reaction,reaction,NN,O,NN,6,compound,0,22,6,0,0,0,16,0,0,0,0,0,0,0
mixture,B-intrmed,5,mixture,mixtur,NN,O,NN,2,nmod,0,131,129,1,0,1,0,0,5,0,0,0,0,0
remains,null,6,remains,remain,VBZ,O,VBZ,0,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0
close,null,7,close,close,JJ,O,JJ,7,xcomp,0,0,0,0,0,0,0,0,0,0,0,0,0,0
to,null,8,to,to,TO,O,TO,11,case,1,80,0,20,0,14,46,0,0,0,0,0,0,0
pH,B-cnd_unit,9,pH,pH,NN,O,NN,11,compound,0,76,0,8,2,0,66,0,2,0,0,0,1,0
≈,I-cnd_unit,10,≈,≈,NN,O,NN,8,nmod,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,B-number,11,7,7,CD,O,CD,11,nummod,0,15,0,5,0,0,10,0,0,0,1,1,0,0
.,null,12,.,.,.,O,_,_,_,0,25,15,0,3,1,0,6,0,0,0,0,0,0

After,null,0,After,After,IN,O,IN,3,case,0,0,0,0,0,0,0,0,0,0,0,0,1,0
hydrothermal,B-operation,1,hydrothermal,hydrotherm,JJ,O,JJ,3,amod,0,31,0,0,2,9,17,3,0,0,0,0,0,0
treatment,I-operation,2,treatment,treatment,NN,O,NN,12,nmod,0,11,0,0,0,9,2,0,1,0,0,0,0,0
,,null,3,,,,,,,O,_,_,_,0,125,5,12,27,37,44,0,0,0,0,0,0,0
the,null,4,the,the,DT,O,DT,6,det,1,40,0,20,0,4,12,4,0,0,0,0,0,0
pH,B-cnd_unit,5,pH,pH,NN,O,NN,12,nsubj,0,76,0,8,2,0,66,0,2,0,0,0,1,0
of,null,6,of,of,IN,O,IN,10,case,1,340,2,247,2,0,78,11,1,0,0,0,0,0
the,null,7,the,the,DT,O,DT,10,det,1,40,0,20,0,4,12,4,0,0,0,0,0,0
supernatant,B-descriptor,8,supernatant,supernat,JJ,O,JJ,10,amod,0,8,1,0,0,0,7,0,0,0,0,0,0,0
solution,B-intrmed,9,solution,solut,NN,O,NN,6,nmod,0,345,192,0,145,7,0,1,130,0,0,0,0,0
was,null,10,wa,wa,VBD,O,VBD,12,cop,1,13,0,13,0,0,0,0,0,0,0,0,0,0
equal,null,11,equal,equal,JJ,O,JJ,0,root,0,1,0,1,0,0,0,0,0,0,0,0,0,0
to,null,12,to,to,TO,O,TO,14,case,1,80,0,20,0,14,46,0,0,0,0,0,0,0
8,B-number,13,8,8,CD,O,CD,12,nmod,0,34,0,3,0,0,31,0,0,0,1,1,0,0
.,null,14,.,.,.,O,_,_,_,0,25,15,0,3,1,0,6,0,0,0,0,0,0

The,null,0,The,The,DT,O,DT,4,det,0,0,0,0,0,0,0,0,0,0,0,0,1,0
obtained,B-operation,1,obtained,obtain,VBN,O,VBN,4,amod,0,22,2,0,0,20,0,0,0,0,0,0,0,0
black,B-descriptor,2,black,black,JJ,O,JJ,4,amod,0,9,1,0,8,0,0,0,0,0,0,0,0,0
powder,B-intrmed,3,powder,powder,NN,O,NN,6,nsubjpass,0,54,18,0,36,0,0,0,14,0,0,0,0,0
was,null,4,wa,wa,VBD,O,VBD,6,auxpass,1,13,0,13,0,0,0,0,0,0,0,0,0,0
washed,B-operation,5,washed,wash,VBN,O,VBN,31,dep,0,194,0,0,0,194,0,0,0,0,0,0,0,0
with,null,6,with,with,IN,O,IN,8,case,1,69,0,1,2,61,1,4,0,0,0,0,0,0
acetone,B-material,7,acetone,aceton,NN,O,NN,6,nmod,0,10,10,0,0,0,0,0,14,0,0,0,0,0
to,null,8,to,to,TO,O,TO,10,mark,1,80,0,20,0,14,46,0,0,0,0,0,0,0
remove,B-operation,9,remove,remov,VB,O,VB,6,xcomp,0,1,0,0,0,1,0,0,0,0,0,0,0,0
residues,B-intrmed,10,residue,residu,NNS,O,NNS,10,dobj,0,0,0,0,0,0,0,0,0,0,0,0,0,0
of,null,11,of,of,IN,O,IN,14,case,1,340,2,247,2,0,78,11,1,0,0,0,0,0
unreacted,B-descriptor,12,unreacted,unreact,JJ,O,JJ,14,amod,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-phenylpropylamine,B-material,13,3-phenylpropylamine,3-phenylpropylamin,NN,O,NN,11,nmod,0,1,1,0,0,0,0,0,0,0,1,0,0,0
and,null,14,and,and,CC,O,CC,6,cc,1,27,1,6,10,6,3,1,0,0,0,0,0,0
then,null,15,then,then,RB,O,RB,17,advmod,1,0,0,0,0,0,0,0,0,0,0,0,0,0
dried,B-operation,16,dried,dri,VBD,O,VBD,6,conj,0,226,0,0,0,226,0,0,0,0,0,0,0,0
at,null,17,at,at,IN,O,IN,21,case,1,3,0,0,0,0,3,0,5,0,0,0,0,0
80,B-number,18,80,80,CD,O,CD,21,nummod,0,31,0,6,0,0,23,2,0,0,1,1,0,0
°,B-cnd_unit,19,°,°,NN,O,NN,21,compound,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,I-cnd_unit,20,C,C,NN,O,NN,17,advmod,0,136,7,0,2,0,127,0,22533,0,0,0,1,1
for,null,21,for,for,IN,O,IN,24,case,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,B-number,22,4,4,CD,O,CD,24,nummod,0,127,56,27,0,0,44,0,0,0,1,1,0,0
h.,B-cnd_unit,23,h.,h.,NN,O,NN,21,nmod,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The,null,24,The,The,DT,O,DT,27,det,0,0,0,0,0,0,0,0,0,0,0,0,1,0
black,null,25,black,black,JJ,O,JJ,27,amod,0,9,1,0,8,0,0,0,0,0,0,0,0,0
colour,null,26,colour,colour,NN,O,NN,17,dobj,0,0,0,0,0,0,0,0,0,0,0,0,0,0
of,null,27,of,of,IN,O,IN,30,case,1,340,2,247,2,0,78,11,1,0,0,0,0,0
the,null,28,the,the,DT,O,DT,30,det,1,40,0,20,0,4,12,4,0,0,0,0,0,0
powder,null,29,powder,powder,NN,O,NN,27,nmod,0,54,18,0,36,0,0,0,14,0,0,0,0,0
suggested,null,30,suggested,suggest,VBD,O,VBD,0,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0
that,null,31,that,that,IN,O,IN,38,mark,1,0,0,0,0,0,0,0,0,0,0,0,0,0
some,null,32,some,some,DT,O,DT,35,det,1,0,0,0,0,0,0,0,0,0,0,0,0,0
V5+,null,33,V5+,V5+,JJ,O,JJ,35,amod,0,0,0,0,0,0,0,0,0,0,1,0,1,1
ions,null,34,ion,ion,NNS,O,NNS,38,nsubjpass,0,6,0,0,6,0,0,0,15,0,0,0,0,0
